МНОГОЖЕНЕЦ	["766-N", "2452-N", "153536-N"]	['МУЖ', 'СУПРУГИ', 'ВЗРОСЛЫЙ МУЖЧИНА']
МНОГОПОЛЯРНОСТЬ	["106491-N", "151147-N"]	['ПОРЯДОК (СОСТОЯНИЕ)', 'МИРОПОРЯДОК']
МОГУЛ	["129914-N", "2350-N", "9844-N"]	['ФРИСТАЙЛ', 'ГОРНЫЕ ЛЫЖИ (СПОРТ)', 'ЗИМНИЕ ВИДЫ СПОРТА']
МОДЕРАЦИЯ	["111943-N", "111944-N"]	['ОГРАНИЧИТЬ', 'НАЗНАЧИТЬ, УСТАНОВИТЬ, ОПРЕДЕЛИТЬ']
МОДЕРАЦИЯ	["111361-N", "142811-N", "106695-N"]	['ИСПРАВИТЬ НЕДОСТАТКИ, ОШИБКИ', 'РЕДАКТИРОВАНИЕ ТЕКСТА', 'ПРОВЕРИТЬ, УДОСТОВЕРИТЬСЯ В ПРАВИЛЬНОСТИ']
МОЛОЗИВО	["110869-N", "5992-N"]	['ВЫДЕЛЕНИЯ ИЗ ОРГАНИЗМА', 'ОРГАНИЧЕСКОЕ ВЕЩЕСТВО']
МОЛОЧАЙ	["144172-N", "4789-N"]	['РАСТЕНИЕ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
МОНОКЛЬ	["1068-N", "3471-N", "106555-N", "3470-N", "1320-N"]	['МЕДИЦИНСКАЯ ПРОДУКЦИЯ', 'МЕДИЦИНСКАЯ ОПТИКА', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО', 'ОПТИЧЕСКОЕ ОБОРУДОВАНИЕ', 'ОБОРУДОВАНИЕ']
МОНОНУКЛЕОЗ	["2046-N", "1054-N"]	['ВИРУСНАЯ БОЛЕЗНЬ', 'ИНФЕКЦИОННАЯ БОЛЕЗНЬ']
МОНУМЕНТАЛИСТ	["2720-N", "8848-N", "113185-N"]	['АВТОР', 'ДЕЯТЕЛЬ ИСКУССТВА', 'ХУДОЖНИК (АВТОР ИЗОБРАЗИТЕЛЬНОГО ПРОИЗВЕДЕНИЯ)']
МОРЖЕВАНИЕ	["111093-N", "128527-N"]	['ПЛЫТЬ (ПЕРЕДВИГАТЬСЯ ПО ВОДЕ)', 'ПЛАВАНИЕ']
МОРОЖЕНОЕ	["107778-N", "107831-N"]	['КУШАНЬЕ', 'СЛАДКОЕ КУШАНЬЕ']
МОРОЖЕНОЕ	["371-N", "3545-N"]	['МОЛОЧНАЯ ПРОДУКЦИЯ', 'МЯСОМОЛОЧНЫЕ ПРОДУКТЫ']
МОРТИРА	["785-N", "4732-N", "3487-N"]	['ОГНЕСТРЕЛЬНОЕ ОРУЖИЕ', 'АРТИЛЛЕРИЙСКОЕ ОРУДИЕ', 'ОБЫЧНЫЕ ВООРУЖЕНИЯ']
МОТОВОЗ	["2313-N", "3807-N"]	['ПОДВИЖНОЙ СОСТАВ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА', 'ЛОКОМОТИВ']
МОТЫГА	["126886-N", "106553-N", "139389-N", "126887-N"]	['САДОВО-ОГОРОДНЫЙ ИНВЕНТАРЬ', 'ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'РУЧНОЙ ИНСТРУМЕНТ', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ИНВЕНТАРЬ']
МОШКАРА	["122221-N", "5654-N", "133570-N"]	['КРОВОСОСУЩЕЕ НАСЕКОМОЕ', 'ГНУС', 'ДВУКРЫЛОЕ НАСЕКОМОЕ']
МУЗЕЕФИКАЦИЯ	["106501-N", "5849-N"]	['ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ', 'КУЛЬТУРНО-ПРОСВЕТИТЕЛЬСКАЯ ДЕЯТЕЛЬНОСТЬ']
МУКОЕД	["4609-N", "4203-N", "146129-N"]	['НАСЕКОМОЕ', 'ВРЕДНОЕ НАСЕКОМОЕ', 'ВРЕДНЫЙ ОРГАНИЗМ']
МУЛИНЕ	["4503-N", "131302-N", "108669-N"]	['ТЕКСТИЛЬНАЯ ПРОДУКЦИЯ', 'ТЕКСТИЛЬНАЯ НИТЬ', 'НИТЬ (ПРЕДМЕТ)']
МУЛЬТИКУЛЬТУРНОСТЬ	["604-N", "599-N", "137766-N"]	['СОЦИАЛЬНАЯ ПОЛИТИКА', 'НАЦИОНАЛЬНАЯ ПОЛИТИКА', 'ВНУТРЕННЯЯ ПОЛИТИКА']
МУМИФИКАЦИЯ	["130670-N", "106951-N", "106629-N"]	['ПЕРЕЙТИ В ДРУГОЕ СОСТОЯНИЕ, ПОЛОЖЕНИЕ', 'ПРЕВРАТИТЬСЯ', 'ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ']
МУМИФИКАЦИЯ	["106626-N", "110437-N"]	['БЕРЕЧЬ, СОДЕРЖАТЬ В ЦЕЛОСТИ', 'СОХРАНИТЬ, СБЕРЕЧЬ']
МУХОБОЙКА	["116836-N", "111386-N"]	['ДАВИТЬ НАСЕКОМЫХ', 'УБИТЬ, ЛИШИТЬ ЖИЗНИ']
МУШТРА	["106542-N", "118370-N"]	['СООБЩИТЬ, УВЕДОМИТЬ', 'УЧИТЬ, ОБУЧАТЬ']
МЯКИШ	["106509-N", "123457-N"]	['СОСТАВНАЯ ЧАСТЬ', 'ВНУТРЕННОСТЬ, ВНУТРЕННЯЯ ЧАСТЬ']
НАБЕРЕЖНАЯ	["109194-N", "109215-N"]	['УЛИЦА В НАСЕЛЕННОМ ПУНКТЕ', 'ДОРОГА (ПУТЬ СООБЩЕНИЯ)']
НАГУЛ	["132757-N", "106934-N"]	['ПИТАТЬСЯ, КОРМИТЬСЯ', 'ЕСТЬ, ПРИНИМАТЬ ПИЩУ']
НАГУЛ	["2116-N", "2704-N"]	['ЭКОНОМИЧЕСКИЙ ПОКАЗАТЕЛЬ', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОКАЗАТЕЛЬ']
НАГУЛ	["118994-N"]	['ТОЛСТЕТЬ, ПОЛНЕТЬ']
НАДОМНИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
НАДОМНИК	["2550-N"]	['РАБОТНИК']
НАКОПИТЕЛЬСТВО	["106927-N", "106476-N"]	['СИЛЬНОЕ ЖЕЛАНИЕ, ЖАЖДА', 'СТРЕМЛЕНИЕ, ЖЕЛАНИЕ']
НАКОПИТЕЛЬСТВО	["112077-N", "116549-N"]	['СОБРАТЬ В ОДНОМ МЕСТЕ', 'КОПИТЬ, НАКАПЛИВАТЬ']
НАМОЛОТ	["2116-N", "2704-N"]	['ЭКОНОМИЧЕСКИЙ ПОКАЗАТЕЛЬ', 'СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОКАЗАТЕЛЬ']
НАПЕРСТОЧНИК	["8117-N", "639-N", "111320-N"]	['МОШЕННИК', 'ПРЕСТУПНИК', 'ОБМАНЩИК']
НАРОДНИЧЕСТВО	["3490-N", "3142-N"]	['ОБЩЕСТВЕННАЯ ДЕЯТЕЛЬНОСТЬ', 'ОБЩЕСТВЕННОЕ ДВИЖЕНИЕ']
НАСЕСТ	["117759-N", "117756-N"]	['БРУС (СТЕРЖЕНЬ)', 'ПЕРЕКЛАДИНА (ПОПЕРЕЧНЫЙ БРУС)']
НАСТРОЙЩИК	["2550-N", "127077-N"]	['РАБОТНИК', 'НАЛАДЧИК, НАЛАДЧИЦА']
НАТЯЖИТЕЛЬ	["107496-N", "106553-N", "106509-N"]	['ДЕТАЛЬ УСТРОЙСТВА', 'ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'СОСТАВНАЯ ЧАСТЬ']
НАЧШТАБ	["889-N", "8414-N"]	['ДОЛЖНОСТЬ', 'ВОИНСКАЯ ДОЛЖНОСТЬ']
НАЧШТАБ	["792-N", "106606-N", "812-N"]	['ВОЕННОСЛУЖАЩИЙ', 'РУКОВОДИТЕЛЬ', 'ВОЕННЫЙ РУКОВОДИТЕЛЬ']
НЕВРИТ	["108862-N", "6337-N", "616-N"]	['ВОСПАЛЕНИЕ (БОЛЕЗНЕННЫЙ ПРОЦЕСС)', 'НЕВРОЛОГИЧЕСКОЕ ЗАБОЛЕВАНИЕ', 'БОЛЕЗНЬ']
НЕГАТИВИЗМ	["117017-N", "127162-N"]	['ОТКАЗАТЬСЯ, НЕ СОГЛАСИТЬСЯ', 'ОТРИЦАТЬ, ОТВЕРГАТЬ (ОТКАЗАТЬСЯ ПРИЗНАТЬ ЗНАЧЕНИЕ)']
НЕГАТИВИЗМ	["110242-N", "126223-N", "118065-N"]	['ПОВЕДЕНИЕ', 'МАНЕРА ВЕСТИ СЕБЯ', 'МАНЕРА (СПОСОБ ЧТО-Н. ДЕЛАТЬ)']
НЕДОНОСИТЕЛЬСТВО	["124621-N", "118765-N"]	['УМОЛЧАТЬ, ОБОЙТИ МОЛЧАНИЕМ', 'СКРЫТЬ ИНФОРМАЦИЮ, ЧУВСТВА']
НЕДОНОСИТЕЛЬСТВО	["120128-N"]	['БЕЗДЕЙСТВОВАТЬ']
НЕДОНОСИТЕЛЬСТВО	["122242-N"]	['НАРУШИТЬ, ПРЕСТУПИТЬ']
НЕДОНОСИТЕЛЬСТВО	["7730-N", "9438-N"]	['ПРЕСТУПЛЕНИЕ ПРОТИВ ПРАВОСУДИЯ', 'ПРЕСТУПЛЕНИЕ ПРОТИВ ГОСУДАРСТВЕННОЙ ВЛАСТИ']
НЕИЗБРАНИЕ	["10119-N"]	['ГОЛОСОВАНИЕ (ПРОЦЕДУРА)']
НЕИЗБРАНИЕ	["106482-N", "121636-N"]	['РЕЗУЛЬТАТ, ИТОГ', 'ИТОГИ ГОЛОСОВАНИЯ']
НЕИЗБРАНИЕ	["127161-N"]	['ОТКЛОНИТЬ, ОТВЕРГНУТЬ (ОТКАЗАТЬСЯ ПРИНЯТЬ ЧТО-ЛИБО)']
НЕКТАРИН	["144192-N", "144322-N", "354-N"]	['ПЕРСИК (ПЛОД)', 'КОСТОЧКОВЫЙ ПЛОД', 'ФРУКТ']
НЕОКЛАССИЦИЗМ	["108333-N", "151350-N"]	['СТИЛЬ В ИСКУССТВЕ', 'ТЕЧЕНИЕ В СФЕРЕ ДЕЯТЕЛЬНОСТИ']
НЕПРОТИВЛЕНИЕ	["117017-N", "106470-N", "153684-N"]	['ОТКАЗАТЬСЯ, НЕ СОГЛАСИТЬСЯ', 'УБЕЖДЕНИЯ, ВЗГЛЯДЫ', 'ОТКАЗ ОТ НАСИЛИЯ']
НЕСЕССЕР	["107335-N"]	['НАБОР (СОВОКУПНОСТЬ ПРЕДМЕТОВ)']
НЕТБУК	["145724-N", "4651-N", "149539-N"]	['НОУТБУК', 'ПЕРСОНАЛЬНЫЙ КОМПЬЮТЕР', 'МОБИЛЬНЫЙ КОМПЬЮТЕР']
НИВЕЛИР	["3648-N"]	['ИЗМЕРИТЕЛЬНЫЙ ПРИБОР']
НИВЕЛИР	["4649-N"]	['ГЕОДЕЗИЧЕСКОЕ ОБОРУДОВАНИЕ']
НИОБИЙ	["3483-N", "145367-N", "974-N", "97-N", "259-N"]	['ОГНЕУПОРНЫЙ МАТЕРИАЛ', 'РЕДКИЕ МЕТАЛЛЫ', 'ТУГОПЛАВКИЕ МЕТАЛЛЫ', 'МЕТАЛЛ', 'ЦВЕТНЫЕ МЕТАЛЛЫ']
НИОБИЙ	["2868-N"]	['ХИМИЧЕСКИЙ ЭЛЕМЕНТ']
НОКТЮРН	["1447-N", "4235-N", "107667-N"]	['ПРОИЗВЕДЕНИЕ ИСКУССТВА', 'МУЗЫКАЛЬНОЕ ПРОИЗВЕДЕНИЕ', 'СОЧИНЕНИЕ (ТО, ЧТО СОЧИНЕНО)']
НОСТРИФИКАЦИЯ	["124108-N", "129343-N"]	['ЛЕГАЛИЗАЦИЯ', 'УЗАКОНИТЬ']
НОСТРИФИКАЦИЯ	["106999-N", "106868-N"]	['УДОСТОВЕРЯТЬ', 'СВИДЕТЕЛЬСТВОВАТЬ, СЛУЖИТЬ СВИДЕТЕЛЬСТВОМ']
НУДИСТ	["107524-N", "130993-N"]	['ПОСЛЕДОВАТЕЛЬ', 'ЕДИНОМЫШЛЕННИК']
НУДИСТ	["153097-N"]	['ЧЕЛОВЕК ПО ВЗГЛЯДАМ']
НУТРИЯ	["128747-N", "5060-N"]	['ПРЕСНОВОДНОЕ ЖИВОТНОЕ', 'ВОДНОЕ ЖИВОТНОЕ']
НУТРИЯ	["934-N", "145929-N", "4091-N", "4593-N", "5669-N"]	['МЛЕКОПИТАЮЩЕЕ', 'ОХОТНИЧЬЕ-ПРОМЫСЛОВЫЕ ЖИВОТНЫЕ', 'ДИКОЕ ЖИВОТНОЕ', 'ПУШНОЙ ЗВЕРЬ', 'ГРЫЗУН']
НУТРИЯ	["109561-N", "2445-N", "108193-N"]	['МЕХ, ПУШНИНА', 'СЫРЬЕ', 'ШКУРА ЖИВОТНОГО']
ОБЕДНЯ	["114142-N", "1155-N"]	['ЛИТУРГИЯ (БОГОСЛУЖЕНИЕ)', 'БОГОСЛУЖЕНИЕ']
ОБЕРТОН	["108921-N", "120213-N"]	['ТЕМБР ГОЛОСА', 'ОТТЕНОК (РАЗНОВИДНОСТЬ)']
ОБЕРТОН	["110791-N"]	['ПРИЗВУК']
ОБОЖЕСТВЛЕНИЕ	["106884-N"]	['СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО']
ОБСТРОЙКА	["116677-N", "115193-N"]	['ЗАКЛЮЧИТЬ (ПОМЕСТИТЬ)', 'ОКРУЖИТЬ, ЗАКЛЮЧИТЬ В КРУГ']
ОБСТРОЙКА	["106493-N", "145768-N"]	['СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)', 'СТРОИТЕЛЬСТВО ДОМА, СООРУЖЕНИЯ']
ОБУХ	["118483-N", "107577-N"]	['СТОРОНА (БОКОВАЯ ЧАСТЬ )', 'БОК, БОКОВАЯ ЧАСТЬ']
ОВЕРБУКИНГ	["122242-N", "127475-N"]	['НАРУШИТЬ, ПРЕСТУПИТЬ', 'ПЕРЕБОРЩИТЬ, ПЕРЕХВАТИТЬ']
ОВЕРБУКИНГ	["116979-N", "125462-N", "125460-N"]	['РЕЗЕРВИРОВАТЬ', 'БРОНИРОВАТЬ (ЗАКРЕПИТЬ)', 'ЗАКРЕПЛЕНИЕ ПРАВ']
ОВЦЕБЫК	["107772-N", "108007-N"]	['ЖВАЧНОЕ ЖИВОТНОЕ', 'ПАРНОКОПЫТНЫЕ ЖИВОТНЫЕ']
ОВЦЕБЫК	["4091-N"]	['ДИКОЕ ЖИВОТНОЕ']
ОГАРОК	["106509-N", "107429-N"]	['СОСТАВНАЯ ЧАСТЬ', 'ОСТАТОК, ОСТАВШАЯСЯ ЧАСТЬ']
ОГРАНЩИК	["2550-N", "111238-N"]	['РАБОТНИК', 'МАСТЕР (КВАЛИФИЦИРОВАННЫЙ РАБОТНИК)']
ОДНОКЛУБНИК	["1626-N", "150555-N"]	['СПОРТСМЕН', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
ОДНОКЛУБНИК	["124522-N"]	['ТОВАРИЩ ПО РАБОТЕ, ДЕЯТЕЛЬНОСТИ']
ОДНОКЛУБНИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
ОЗЕЛЕНИТЕЛЬ	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
ОЗЕЛЕНИТЕЛЬ	["2550-N"]	['РАБОТНИК']
ОКАЗИЯ	["106446-N", "106578-N"]	['ОБСТОЯТЕЛЬСТВА, ОБСТАНОВКА, УСЛОВИЯ', 'СЛУЧАЙ (ПОДХОДЯЩЕЕ ОБСТОЯТЕЛЬСТВО)']
ОКОТ	["126881-N"]	['РАЗМНОЖЕНИЕ ЖИВОТНЫХ']
ОКОТ	["106493-N"]	['СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)']
ОКУЛЯР	["1320-N", "106555-N", "3470-N"]	['ОБОРУДОВАНИЕ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО', 'ОПТИЧЕСКОЕ ОБОРУДОВАНИЕ']
ОНДАТРА	["934-N", "145929-N", "4091-N", "4593-N", "5669-N"]	['МЛЕКОПИТАЮЩЕЕ', 'ОХОТНИЧЬЕ-ПРОМЫСЛОВЫЕ ЖИВОТНЫЕ', 'ДИКОЕ ЖИВОТНОЕ', 'ПУШНОЙ ЗВЕРЬ', 'ГРЫЗУН']
ОНДАТРА	["109561-N", "2445-N", "108193-N"]	['МЕХ, ПУШНИНА', 'СЫРЬЕ', 'ШКУРА ЖИВОТНОГО']
ОПОРНИК	["122181-N", "148913-N"]	['ПОЛУЗАЩИТНИК', 'ПОЛЕВОЙ ИГРОК']
ОПРЕСНИТЕЛЬ	["106553-N", "106555-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО']
ОПТОВКА	["3137-N", "6947-N", "1728-N"]	['СЪЕЗД', 'ВЫСТАВКА', 'ЯРМАРКА ТОВАРОВ И ОБОРУДОВАНИЯ']
ОПТОВКА	["2301-N", "6335-N"]	['ТОРГОВАЯ ОРГАНИЗАЦИЯ', 'ОПТОВОЕ ТОРГОВОЕ ПРЕДПРИЯТИЕ']
ОРАНГУТАН	["108123-N", "10072-N"]	['ЧЕЛОВЕКООБРАЗНАЯ ОБЕЗЬЯНА', 'ОБЕЗЬЯНА']
ОРГСТЕКЛО	["132393-N", "920-N", "106536-N", "919-N"]	['ПРОДУКЦИЯ ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОГО НАЗНАЧЕНИЯ', 'ПЛАСТМАССА', 'МАТЕРИАЛ ДЛЯ ИЗГОТОВЛЕНИЯ', 'СИНТЕТИЧЕСКИЕ МАТЕРИАЛЫ']
ОРЛИК	["106579-N", "144172-N", "4789-N"]	['ЖИВОЙ ОРГАНИЗМ', 'РАСТЕНИЕ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
ОСВЕЖИТЕЛЬ	["106553-N", "106554-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ПРЕДМЕТ, ВЕЩЬ']
ОСИННИК	["9704-N", "258-N", "109104-N"]	['ЛИСТВЕННЫЙ ЛЕС', 'ЛЕСНОЙ МАССИВ', 'РОЩА']
ОСОКА	["143589-N", "143505-N", "4975-N"]	['СЕМЕЙСТВО РАСТЕНИЙ', 'СЕМЕЙСТВО ОСОКОВЫЕ', 'ВОДНОЕ РАСТЕНИЕ']
ОСТОЙЧИВОСТЬ	["133558-N", "154971-N"]	['МОРЕХОДНЫЕ КАЧЕСТВА', 'ХОДОВЫЕ КАЧЕСТВА']
ОТБЕЛИВАТЕЛЬ	["820-N"]	['ВЕЩЕСТВО']
ОТБЕЛИВАТЕЛЬ	["131299-N", "109368-N"]	['СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА', 'МОЮЩЕЕ СРЕДСТВО']
ОТКРЫВАЛКА	["147600-N", "134909-N", "111779-N"]	['КУХОННОЕ ОБОРУДОВАНИЕ', 'ПРЕДМЕТ ДОМАШНЕГО ОБИХОДА', 'КУХОННАЯ УТВАРЬ']
ОТРАВИТЕЛЬ	["152714-N", "2149-N"]	['ЧЕЛОВЕК ПО РОЛИ', 'ЧЕЛОВЕК']
ОЧЕЛОВЕЧИВАНИЕ	["112538-N", "106517-N"]	['УПОДОБИТЬ, ПРИРАВНЯТЬ', 'СРАВНИТЬ, СОПОСТАВИТЬ']
ПАДИШАХ	["110197-N", "110193-N"]	['СУЛТАН (МОНАРХ)', 'МОНАРХ']
ПАКЕТИРОВАНИЕ	["115234-N", "112077-N"]	['СЛОЖИТЬ В ОДНОМ МЕСТЕ', 'СОБРАТЬ В ОДНОМ МЕСТЕ']
ПАКЕТИРОВАНИЕ	["116345-N", "116555-N", "110813-N"]	['ПАКОВАТЬ', 'ЗАВЕРНУТЬ, ОБЕРНУТЬ', 'ВЛОЖИТЬ ВНУТРЬ']
ПАЛАШ	["111454-N", "153018-N", "146854-N"]	['САБЛЯ (ХОЛОДНОЕ ОРУЖИЕ)', 'РУБЯЩЕЕ ОРУЖИЕ', 'КЛИНКОВОЕ ОРУЖИЕ']
ПАНИБРАТСТВО	["116816-N", "106876-N"]	['ОБРАТИТЬСЯ СО СЛОВАМИ', 'ВЫСКАЗАТЬ']
ПАНКРАТИОН	["8138-N", "9991-N"]	['ВИД СПОРТА', 'БОЕВЫЕ ИСКУССТВА']
ПАНКРАТИОН	["123740-N"]	['МАСТЕРСТВО, ИСКУССТВО ВЛАДЕНИЯ']
ПАНКРАТИОН	["118698-N", "130564-N"]	['ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ', 'БИТЬСЯ (ДРАТЬСЯ, СРАЖАТЬСЯ)']
ПАНТОГРАФ	["2070-N", "149201-N"]	['ЭЛЕКТРОТЕХНИЧЕСКОЕ ОБОРУДОВАНИЕ', 'ИНЖЕНЕРНОЕ ОБОРУДОВАНИЕ']
ПАПАМОБИЛЬ	["154-N", "4420-N", "162-N", "132530-N"]	['АВТОМОБИЛЬ', 'ИНДИВИДУАЛЬНЫЙ ТРАНСПОРТ', 'ЛЕГКОВОЙ АВТОМОБИЛЬ', 'ПРОДУКЦИЯ МАШИНОСТРОЕНИЯ']
ПАРАЗИТОЛОГ	["134969-N", "1045-N", "1044-N"]	['ЛЕКАРЬ, ЦЕЛИТЕЛЬ', 'ВРАЧ', 'МЕДИЦИНСКИЙ РАБОТНИК']
ПАРАТИФ	["1054-N", "4955-N", "9337-N"]	['ИНФЕКЦИОННАЯ БОЛЕЗНЬ', 'КИШЕЧНОЕ ИНФЕКЦИОННОЕ ЗАБОЛЕВАНИЕ', 'ЖЕЛУДОЧНО-КИШЕЧНЫЕ ЗАБОЛЕВАНИЯ']
ПАРЕЗ	["6337-N", "9045-N", "5567-N"]	['НЕВРОЛОГИЧЕСКОЕ ЗАБОЛЕВАНИЕ', 'НАРУШЕНИЕ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА', 'ПАРАЛИЧ']
ПАРКОМАТ	["143033-N", "112394-N", "110207-N"]	['ТАЙМЕР', 'СИГНАЛЬНОЕ УСТРОЙСТВО', 'ХРОНОМЕТР']
ПАРКОМАТ	["152172-N", "147166-N"]	['ТЕРМИНАЛ САМООБСЛУЖИВАНИЯ', 'ПЛАТЕЖНЫЙ ТЕРМИНАЛ']
ПАРКОМАТ	["3648-N", "118548-N"]	['ИЗМЕРИТЕЛЬНЫЙ ПРИБОР', 'СЧЕТЧИК (ПРИБОР)']
ПАРОВАРКА	["147600-N", "134909-N", "111779-N"]	['КУХОННОЕ ОБОРУДОВАНИЕ', 'ПРЕДМЕТ ДОМАШНЕГО ОБИХОДА', 'КУХОННАЯ УТВАРЬ']
ПАРТАППАРАТ	["141205-N", "134675-N"]	['СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ', 'АППАРАТ ОРГАНИЗАЦИИ']
ПАСПОРТИЗАЦИЯ	["119510-N"]	['ВЫДАТЬ (ДАТЬ, ВРУЧИТЬ)']
ПАСТЕРНАК	["144212-N", "6878-N"]	['КОРНЕПЛОДНЫЕ РАСТЕНИЯ', 'ОВОЩНАЯ КУЛЬТУРА']
ПАСТЕРНАК	["5260-N"]	['ПОЭТ']
ПАСТЕРНАК	["114027-N"]	['ЛАУРЕАТ']
ПАТИССОН	["143519-N", "6878-N"]	['ТЫКВЕННЫЕ', 'ОВОЩНАЯ КУЛЬТУРА']
ПАТИССОН	["107871-N", "106554-N"]	['ПЛОД РАСТЕНИЯ', 'ПРЕДМЕТ, ВЕЩЬ']
ПАТИССОН	["4681-N", "348-N"]	['ПЛОДООВОЩНАЯ ПРОДУКЦИЯ', 'ОВОЩИ']
ПАУЭРЛИФТИНГ	["8138-N", "8106-N"]	['ВИД СПОРТА', 'ТЯЖЕЛАЯ АТЛЕТИКА']
ПЕЛЕНАНИЕ	["115187-N", "116555-N", "110813-N", "107325-N"]	['ОБМОТАТЬ, ОБКРУТИТЬ', 'ЗАВЕРНУТЬ, ОБЕРНУТЬ', 'ВЛОЖИТЬ ВНУТРЬ', 'ПОКРЫТЬ ПОВЕРХНОСТЬ']
ПЕМЗА	["3919-N", "133270-N"]	['ГОРНАЯ ПОРОДА', 'ВУЛКАНИЧЕСКИЕ ПОРОДЫ']
ПЕМЗА	["820-N", "5430-N"]	['ВЕЩЕСТВО', 'АБРАЗИВНЫЕ МАТЕРИАЛЫ']
ПЕРГОЛА	["123930-N", "2525-N"]	['БЕСЕДКА', 'СООРУЖЕНИЕ, ПОСТРОЙКА']
ПЕРГОЛА	["106623-N", "113193-N"]	['ОПОРА, ОПОРНАЯ ЧАСТЬ', 'НИЖНЯЯ ЧАСТЬ']
ПЕРЕДВИЖНИК	["113185-N", "113865-N", "1416-N"]	['ХУДОЖНИК (АВТОР ИЗОБРАЗИТЕЛЬНОГО ПРОИЗВЕДЕНИЯ)', 'РЕАЛИСТ (ХУДОЖНИК)', 'ЖИВОПИСЕЦ']
ПЕРЕЛЕСОК	["107135-N", "258-N"]	['ТЕРРИТОРИЯ, УЧАСТОК', 'ЛЕСНОЙ МАССИВ']
ПЕРЕПИСЧИК	["152714-N", "2149-N"]	['ЧЕЛОВЕК ПО РОЛИ', 'ЧЕЛОВЕК']
ПЕРЕСТУК	["1885-N", "137784-N", "140796-N", "149234-N"]	['РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ', 'ОБМЕНЯТЬСЯ (ВЗАИМНО СДЕЛАТЬ)', 'ОБМЕН ИНФОРМАЦИЕЙ', 'ПЕРЕДАЧА ДАННЫХ']
ПЕРИОДИЗАЦИЯ	["107410-N", "107409-N"]	['ДЕЛИТЬ, РАЗДЕЛЯТЬ НА ЧАСТИ', 'РАЗЪЕДИНИТЬ, ПРЕРВАТЬ СОЕДИНЕНИЕ']
ПЕРИОДИЗАЦИЯ	["106686-N", "106709-N"]	['ИССЛЕДОВАНИЕ, ИЗУЧЕНИЕ', 'УЗНАТЬ, ПОЛУЧИТЬ СВЕДЕНИЯ']
ПЕРФЕКЦИОНИЗМ	["106774-N", "151257-N"]	['МНЕНИЕ', 'СУЖДЕНИЕ']
ПЕРФЕКЦИОНИЗМ	["118936-N", "118937-N"]	['СТРОГИЙ (ТРЕБОВАТЕЛЬНЫЙ)', 'ТРЕБОВАТЕЛЬНЫЙ, ВЗЫСКАТЕЛЬНЫЙ']
ПЕСТИК	["133213-N", "150414-N"]	['ЧАСТЬ РАСТЕНИЯ', 'БИОЛОГИЧЕСКАЯ СУЩНОСТЬ']
ПЕТРОГРАФИЯ	["6945-N", "269-N"]	['НАУКИ О ЗЕМЛЕ', 'ГЕОЛОГИЧЕСКИЕ НАУКИ']
ПИВБАР	["5399-N", "4543-N", "4084-N", "134971-N"]	['БАР (ПИТЕЙНОЕ ЗАВЕДЕНИЕ)', 'РЕСТОРАН', 'ПРЕДПРИЯТИЕ ОБЩЕСТВЕННОГО ПИТАНИЯ', 'ПИТЕЙНОЕ ЗАВЕДЕНИЕ']
ПИЖМА	["6862-N", "4789-N"]	['МНОГОЛЕТНИЕ ТРАВЫ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
ПИЛЬЩИК	["110125-N", "2550-N"]	['РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА', 'РАБОТНИК']
ПИОН	["965-N"]	['ЦВЕТКОВОЕ РАСТЕНИЕ']
